URL,Status
https://www.usatoday.com/sports/nba/clippers/,301
https://www.usatoday.com/sports/mlb/angels/,301
https://www.usatoday.com/climate-change/,200
https://www.usatoday.com/sports/nfl/indianapolis-colts/,200
https://www.usatoday.com/sports/soccer/mls/standings/,301
https://www.usatoday.com/sports/college/arizona-state-sun-devils/,200
https://www.usatoday.com/justthefaqs/,200
https://www.usatoday.com/media/popular/videos/tech/,200
https://www.usatoday.com/sports/nhl/sabres/,301
https://www.usatoday.com/sitemap/2015/january/,200
https://www.usatoday.com/sports/nhl/rangers/,301
https://www.usatoday.com/sports/ncaaw/polls/coaches-poll/,200
https://www.usatoday.com/sports/nhl/oilers/,301
https://www.usatoday.com/sports/nfl/atlanta-falcons/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/02/28072843/gettyimages-516449022-e1677569348689.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/personal-loans/best-low-interest-personal-loans/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/02/23043648/house_insurance-e1677127007538.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/personal-loans/easiest-personal-loans-to-get/,200
https://www.usatoday.com/money/blueprint/travel-insurance/best-cruise-insurance/,200
https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/02/ljubaphoto.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/pet-insurance/is-pet-insurance-worth-it/,200
https://www.usatoday.com/money/blueprint/credit-cards/best-rewards-credit-cards/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/03/24110237/gettyimages-1214361283-e1679655785406.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/07/13071953/side-hustle-taxes-scaled-e1689229725628.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/02/21025546/best-student-loan-refinance-lenders-e1676948208383.jpeg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/personal-loans/personal-loan-calculator/,200
https://www.usatoday.com/money/blueprint/credit-cards/best-cash-back-credit-cards/,200
https://www.usatoday.com/money/blueprint/auto-insurance/car-insurance-for-teens/,200
https://www.usatoday.com/money/blueprint/wp-content/themes/usat/public/fonts/unifysans/unifysans_w_sbd.woff2,200
https://www.usatoday.com/money/blueprint/investing/best-sp-500-index-funds/,200
https://www.usatoday.com/money/blueprint/banking/cds/cd-rates-forecast-2023/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/10/03030800/gettyimages-1227404251-e1696316924190.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/02/27212717/renters-insurance-e1677752984819.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/02/gettyimages-1443237568-e1675406406136.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/business/vpn/expressvpn/,200
https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/02/gettyimages-1384202660-e1675280400760.jpeg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/auto-insurance/car-insurance-quotes/,200
https://www.usatoday.com/money/blueprint/business/payroll/best-payroll-software/,200
https://www.usatoday.com/money/blueprint/home-insurance/cheap-home-insurance/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/07/11070548/best-passive-income-ideas-scaled-e1689055653511.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/credit-cards/reviews/chase-ink-business-unlimited/,200
https://www.usatoday.com/money/blueprint/renters-insurance/renters-insurance-costs/,200
https://www.usatoday.com/money/blueprint/business/vpn/cyberghost-vpn-review/,200
https://www.usatoday.com/money/blueprint/personal-loans/best-bad-credit-loans/,200
https://www.usatoday.com/money/blueprint/about-us/,200
https://www.usatoday.com/money/blueprint/banking/cds/cd-rates-10-05-23/,200
https://www.usatoday.com/money/blueprint/student-loans/best-student-loan-refinance-lenders/,200
https://www.usatoday.com/money/blueprint/business/side-hustle/best-weekend-side-jobs/,200
https://www.usatoday.com/money/blueprint/banking/savings/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/09/22082817/cd_rates_image_7-1-e1695385718198.jpeg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/03/13152519/car-insurance-quotes-scaled.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/banking/best-checking-accounts/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/02/21133837/credit-martin-dm-1-e1676986749338.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/wp-content/themes/usat/public/js/alpine.js?v=1695808686,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/10/04024329/gettyimages-1308840306-e1696401874768.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/10/03032740/gettyimages-1297182228-e1696318123499.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/mortgages/best-mortgage-refinance-lenders/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/10/04083508/daily-mortgage-rates-7-scaled-e1696423031548.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/03/05161956/car-accident-e1696485129638.jpg?width=400&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/pet-insurance/cheap-pet-insurance/,200
https://www.usatoday.com/money/blueprint/business-loans/best-business-lines-of-credit/,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/10/03134446/amexmember-scaled-e1696355150445.jpeg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/09/29052436/best-affordable-health-insurance-scaled-e1695979516929.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/money/blueprint/images/uploads/2023/06/08080811/gettyimages-1443682872-e1686211905556.jpg?width=300&fit=cover&format=webp,200
https://www.usatoday.com/staff/11382829002/maryal-miller-carter/,200
https://www.usatoday.com/staff/10146264002/hannah-hudnall/,200
https://www.usatoday.com/staff/2684289001/scott-l-hall/,200
https://www.usatoday.com/staff/2648526001/austin-bogues/,200
https://www.usatoday.com/staff/2647487001/jessica-guynn/,200
https://www.usatoday.com/gcdn/-mm-/970d5f435eca8537f688321a3f2efb06f65ef3cc/c=0-100-600-700/local/-/media/2018/11/03/usatoday/usatoday/636768498854020990-jsergent.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/-mm-/97af0f16222defbe5143fa6be801ccdec4a6ba82/c=803-73-2420-1690/local/-/media/2015/11/02/nashville/nashville/635820780386547002-nas-natalie-alund-05.jpg?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2023/09/06/usat/2a2c0892-d3f7-4160-9387-b2471cf6c82c-ewyrlass_400x400.jpg?crop=399%2c399%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2023/08/31/usat/aa125bfb-382b-4a53-a7de-4520c9a8a5d1-elfers_steve.jpg?crop=381%2c381%2cx0%2cy49&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2023/08/24/usat/785231bb-d1e8-4b2e-8e70-b6eb798f4239-fast_austin.jpg?crop=458%2c458%2cx0%2cy89&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/6750867001/allison-moses/,200
https://www.usatoday.com/gcdn/presto/2022/02/24/usat/1b4edace-0604-43af-aa6d-d61c9851eef2-moses_allison.png?crop=554%2c554%2cx0%2cy24&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/6711868002/terry-collins/,200
https://www.usatoday.com/gcdn/presto/2023/08/31/usat/77d69e41-fc7f-40a3-940c-09241c0171f9-ushe_naledi.jpg?crop=628%2c628%2cx0%2cy78&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2021/08/25/usat/ad66c37a-2688-479c-ba9f-e9a6e542eeec-hall_scott.png?crop=1079%2c1079%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/2648441001/anika-reed/,200
https://www.usatoday.com/gcdn/presto/2020/12/14/usat/c5722b45-3278-465e-8f65-8c4eeacbf0e5-kellogg_becky.jpg?crop=1683%2c1683%2cx0%2cy325&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/-mm-/25133d197f2d8edcc1971352efee9ad339e1c7f5/c=0-106-599-705/local/-/media/2018/12/11/usatoday/usatoday/636801430615000852-tim-gardner.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/-mm-/8b308a415b995788051be119105204a5300e841c/c=48-9-551-512/local/-/media/2019/03/18/usatoday/usatoday/636885235690614746-michael-smith.jpg?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/-mm-/970d5f435eca8537f688321a3f2efb06f65ef3cc/c=0-100-600-700/local/-/media/2018/12/05/usatoday/usatoday/636796162097716040-glevin.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/12271400002/kinsey-crowley/,200
https://www.usatoday.com/staff/2647383001/josh-peter/,200
https://www.usatoday.com/staff/2646787001/mike-snider/,200
https://www.usatoday.com/gcdn/presto/2020/12/17/usat/da8fbd5f-29dc-43a2-907b-bb29149148c1-mo_jane.jpg?crop=309%2c309%2cx0%2cy43&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2022/12/09/usat/c1df6c30-bb6d-4495-9de2-46831204e453-dc_05_3.8.2021_original.jpg?crop=3999%2c3999%2cx1%2cy769&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/2646464001/stephen-borelli/,200
https://www.usatoday.com/gcdn/-mm-/a85ca5443db9cad1c87e8e3f4d636214a2d2ebcc/c=0-0-400-400/local/-/media/2015/01/09/iagroup/desmoines/635564193979349322-amber-eaton-square.jpg?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2022/03/03/usat/7eecabd7-2936-4210-89b3-609c84b33bb2-lightx.jpg?crop=1162%2c1162%2cx356%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/2647350001/joel-shannon/,200
https://www.usatoday.com/staff/8433314001/bianca-harris/,200
https://www.usatoday.com/staff/5190697001/bailey-schulz/,200
https://www.usatoday.com/staff/7623890001/nathan-diller/,200
https://www.usatoday.com/gcdn/presto/2022/06/15/usat/b9368197-a5ff-4e6b-8692-6c96c722b748-usat_headshot.jpg?crop=3023%2c3023%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/8418677001/sarah-al-arshani/,200
https://www.usatoday.com/staff/2648041001/cristina-silva/,200
https://www.usatoday.com/gcdn/presto/2022/02/08/usat/25238627-6e21-41a9-aff1-73728fa8309d-ling_connor.png?crop=874%2c874%2cx0%2cy193&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/12049686002/kristen-apolline-castillo/,200
https://www.usatoday.com/staff/2646448001/steve-dimeglio/,200
https://www.usatoday.com/staff/9342957002/claire-hardwick/,200
https://www.usatoday.com/staff/7465186001/chris-schlak/,200
https://www.usatoday.com/staff/11634821002/shaheer-lanier/,200
https://www.usatoday.com/gcdn/presto/2023/04/26/usat/f8086f0c-0c6f-40ea-b9c1-79e02bedad78-smith_megan.png?crop=419%2c419%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/2646403001/shawn-j-sullivan/,200
https://www.usatoday.com/staff/2646142001/thomas-a-taylor/,200
https://www.usatoday.com/staff/2646335001/se-schlosser/,200
https://www.usatoday.com/staff/2964965001/laura-l-davis/,200
https://www.usatoday.com/gcdn/presto/2023/09/05/usat/06512e48-da6a-4b08-b91a-24c1fd90a52e-lasin_julius.jpg?crop=170%2c170%2cx0%2cy20&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/7770027002/melissa-ruggieri/,200
https://www.usatoday.com/gcdn/-mm-/98bec13bb579a74d0719e3dfcd5a204a1e65a585/c=0-60-599-659/local/-/media/2018/11/09/usatoday/usatoday/636773760743221143-vbravo.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2022/08/01/usat/c6b3d9c1-d592-4caf-ab8a-a5cf7a653a52-xxx_usat-495550_33855.jpg?crop=3999%2c3999%2cx0%2cy563&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/8391885001/jon-hoefling/,200
https://www.usatoday.com/story/news/politics/2023/01/17/desantis-florida-covid-19-mask-mandates-ban/69815236007/,200
https://www.usatoday.com/story/news/politics/2023/06/12/hunter-biden-addiction-american-families-opioid/70222851007/,200
https://www.usatoday.com/gcdn/presto/2022/09/22/usat/efcedffd-65c5-42ec-a04c-2ab8e754ab4f-pyle_amy_001.jpeg?crop=959%2c959%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/news/politics/chris-christie/,200
https://www.usatoday.com/staff/2647144001/kim-willis/,200
https://www.usatoday.com/news/politics/will-hurd/,200
https://www.usatoday.com/story/news/politics/2023/06/05/cornel-west-2024-presidential-campaign-peoples-party/70290006007/,200
https://www.usatoday.com/gcdn/presto/2019/09/10/usat/274d6af2-ba67-48ae-b065-5cbf9e48932d-carmichaelprofile.jpg?crop=1241%2c1241%2cx0%2cy81&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/2023/06/13/biden-trump-desantis-2024-poll-third-party/70310496007/,200
https://www.usatoday.com/story/news/politics/elections/2023/09/16/vivek-ramaswamy-tiktok-young-voters/70851584007/,200
https://www.usatoday.com/staff/2683979001/christine-conetta/,200
https://www.usatoday.com/story/news/politics/elections/2023/04/26/asa-hutchinson-2024-campaign-launch/11743568002/,200
https://www.usatoday.com/gcdn/presto/2023/03/02/usat/1396033e-1247-40d9-863a-0f957b9aa4f2-headshot_outdoor_3.jpg?crop=1448%2c1448%2cx293%2cy227&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/2023/09/06/donald-trump-14th-amendment-insurrection-clause/70764850007/,200
https://www.usatoday.com/staff/4395276002/yoonserk-pyun/,200
https://www.usatoday.com/story/news/politics/2023/08/11/woody-harrelson-for-rfk-jr-actor-poses-with-kennedy-2024-hat/70574123007/,200
https://www.usatoday.com/story/news/politics/2023/07/29/experts-say-election-disinformation-campaigns-will-be-worse-in-2024/70491586007/,200
https://www.usatoday.com/story/news/politics/2023/06/01/donald-trump-2024-opponents/70273623007/,200
https://www.usatoday.com/staff/7532075002/josh-meyer/,200
https://www.usatoday.com/staff/7207865001/megan-smith/,200
https://www.usatoday.com/gcdn/-mm-/d9438450e858f9ebca5f4e29254d84df09bb2abb/c=284-0-2034-1750/local/-/media/2018/10/25/phoenix/phoenix/636760772344240975-jodie2.jpg?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/11313578002/nikol-mudrov/,200
https://www.usatoday.com/story/news/politics/2023/04/11/haley-campaign-slams-trump-desantis/11641270002/,200
https://www.usatoday.com/gcdn/presto/2020/03/24/usat/0242ea8b-2c50-4ffd-89ed-927d9b620090-getobject_1.jpeg?crop=3711%2c3711%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/2023/07/06/desantis-way-behind-trump-2024/70382782007/,200
https://www.usatoday.com/story/graphics/2023/04/25/joe-biden-age-oldest-us-presidents/11733325002/,200
https://www.usatoday.com/gcdn/-mm-/fa624d983f6be52b2359455b736b3c61cba40600/c=0-66-599-665/local/-/media/2018/11/05/usatoday/usatoday/636770240241088664-cbrioso.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2021/08/20/usat/1ed60e7f-83b8-4b86-abed-a4fa58a24def-martinez_tracy.jpeg?crop=956%2c956%2cx0%2cy295&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2023/09/05/usat/4d13755c-843c-4565-98e0-c6a4293e9005-garrison_head_shot.jpg?crop=874%2c874%2cx0%2cy17&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/elections/2021/08/02/gop-recall-candidate-larry-elder-aims-help-voters-connect-dots/8088486002/,200
https://www.usatoday.com/gcdn/-mm-/214de21e755e4bb18e28cd2996b73d4072bc8f69/c=0-91-599-690/local/-/media/2018/12/11/usatoday/usatoday/636801413084938557-mike-snider.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/2023/07/24/republican-joe-hunter-biden-granddaughter/70458103007/,200
https://www.usatoday.com/gcdn/-mm-/02a6b9748a88c2a3118191bc5a1eecf1a9a7553b/c=17-0-588-571/local/-/media/2019/03/22/usatoday/usatoday/636888426307205368-larry-berger.png?width=98&height=98&fit=crop&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/elections/2023/09/27/vivek-ramaswamy-defends-tiktok-video-with-jake-paul-at-gop-debate/70987006007/,200
https://www.usatoday.com/gcdn/presto/2021/06/14/usat/79d424ac-21e9-4820-9f31-891a2694901a-axson_scooby.jpg?crop=261%2c261%2cx0%2cy2&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/2023/06/10/donald-trump-federal-indictment-georgia-north-carolina-remarks/70292986007/,200
https://www.usatoday.com/staff/6701939002/minnah-arshad/,200
https://www.usatoday.com/story/news/politics/elections/2023/10/04/suffolk-boston-globe-usa-today-poll/71050447007/,200
https://www.usatoday.com/staff/2647804001/evan-thorpe/,200
https://www.usatoday.com/staff/2646963001/marco-della-cava/,200
https://www.usatoday.com/gcdn/presto/2022/01/04/usat/e300d29d-545b-4154-b310-ec126b2998be-bacon_john_7035174625.jpg?crop=296%2c296%2cx506%2cy123&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/2647847001/eve-chen/,200
https://www.usatoday.com/staff/4383119002/madalyn-hoerr/,200
https://www.usatoday.com/gcdn/presto/2022/06/15/usat/e66cdd52-7ec5-4530-b7f5-a391adf5087b-xtr10_boeck_0311_2.jpg?crop=2832%2c2832%2cx711%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2022/02/05/usat/b7534b72-26cd-4c54-b852-1cc0d3d3a680-mug3.jpg?crop=1404%2c1404%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2020/01/25/usat/ea3029d7-351e-4f02-b520-4df77bda075e-caren_profile_photo_3.jpg?crop=2487%2c2487%2cx0%2cy0&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2022/10/18/plsj/69c28237-661a-4030-b1ed-24cf13ca5bc1-nurse_krystal.jpg?crop=1332%2c1332%2cx1%2cy227&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/gcdn/presto/2023/04/10/usat/c341ffa1-b345-46c7-89a9-e2b3302618ba-lanier_shaheer.jpg?crop=393%2c393%2cx0%2cy75&width=98&height=98&format=pjpg&auto=webp,200
https://www.usatoday.com/staff/2647125001/larry-berger/,200
https://www.usatoday.com/story/news/investigations/2023/09/18/dhs-promised-to-combat-extremism-now-it-wont-address-the-issue/70880213007/,200
https://www.usatoday.com/story/news/investigations/2023/10/05/website-driving-banned-books-surge-moms-for-liberty/70922213007/,200
https://www.usatoday.com/story/news/investigations/2023/07/06/bird-identification-most-common-backyard-species/70380655007/,200
https://www.usatoday.com/story/news/investigations/2023/09/10/mississippi-river-barges-farm-deliveries/70776627007/,200
https://www.usatoday.com/in-depth/news/investigations/2023/06/25/elijah-lewis-shooting-seattle/70256764007/,200
https://www.usatoday.com/story/news/investigations/2023/09/22/richard-allen-murder-trial-odinist-cult/70924557007/,200
https://www.usatoday.com/story/news/investigations/2023/09/08/enrique-tarrio-proud-boys-sentence-neo-nazis-disney-world/70791634007/,200
https://www.usatoday.com/story/news/investigations/2023/08/08/military-recruiters-failed-to-screen-for-extremists-inspector-general-finds/70546646007/,200
https://www.usatoday.com/story/news/investigations/2023/09/14/civil-rights-groups-alarm-over-white-supremacism-military-extremism/70848380007/,200
https://www.usatoday.com/story/news/investigations/2023/08/13/afghan-children-fled-taliban-unaccompanied-minors/70555533007/,200
https://www.usatoday.com/in-depth/news/investigations/2022/05/26/title-ix-falling-short-50-exposes-how-colleges-still-fail-women/9722521002/,200
https://www.usatoday.com/story/news/investigations/2023/09/15/daca-program-recipients-threatened-by-court-ruling/70856382007/,200
https://www.usatoday.com/story/news/investigations/2023/09/13/how-china-became-addicted-to-its-cigarette-monopoly/70823343007/,200
https://www.usatoday.com/story/news/investigations/2023/08/25/curtis-logan-tate-charged-in-capitol-raid/70611407007/,200
https://www.usatoday.com/gcdn/presto/2022/04/16/plsj/ab611845-1021-401e-93ac-d1d6ffc936df-220415_msu_spring_game_037a.jpg?crop=1998%2c1123%2cx0%2cy42&width=660&height=370&format=pjpg&auto=webp,200
https://www.usatoday.com/story/news/politics/2023/08/16/trump-indictments-pardon-parole-georgia/70594725007/,200
